Date,Sales
2022-07-27,710.0522470429279
2022-07-28,685.9253957328817
2022-07-29,664.5481517200484
2022-07-30,879.2405325537712
2022-07-31,872.6823770693184
2022-08-01,700.3105948423688
2022-08-02,758.7945096623719
2022-08-03,671.4023858163491
2022-08-04,657.8487027035832
2022-08-05,682.9667447600796
2022-08-06,852.4659353910437
2022-08-07,861.2432283865811
2022-08-08,696.815492196402
2022-08-09,714.7237648527125
2022-08-10,666.725449256762
2022-08-11,747.6940991298649
2022-08-12,702.0261546810817
2022-08-13,888.1190940056941
2022-08-14,864.9915084745732
2022-08-15,718.5218736830473
2022-08-16,722.0218245405915
2022-08-17,718.4695919593365
2022-08-18,724.4295469800351
2022-08-19,745.1319691131735
2022-08-20,861.2625573254362
2022-08-21,876.7465639872391
2022-08-22,702.8939094561587
2022-08-23,748.8990257734514
2022-08-24,685.5132692733807
2022-08-25,759.9427803476749
2022-08-26,704.8193578662119
2022-08-27,813.2103723471924
2022-08-28,860.0862868832492
2022-08-29,685.9211337368707
2022-08-30,731.6815189559707
2022-08-31,686.9930221324289
2022-09-01,593.2957675402488
2022-09-02,550.1045776335179
2022-09-03,743.3311390096032
2022-09-04,684.2934778133986
2022-09-05,559.6023019328871
2022-09-06,630.0413553469796
2022-09-07,630.9124494473673
2022-09-08,620.2117005665829
2022-09-09,578.5482184443492
2022-09-10,756.235691079158
2022-09-11,757.668484615892
2022-09-12,573.1351491380244
2022-09-13,653.0975678920069
2022-09-14,634.4260165814542
2022-09-15,601.5857516744858
2022-09-16,609.1307810844032
2022-09-17,764.6852191781855
2022-09-18,697.291217912222
2022-09-19,601.2374715145245
2022-09-20,588.3027945754002
2022-09-21,578.8232507436783
2022-09-22,600.5483712791388
2022-09-23,663.0215048963948
2022-09-24,778.425723954111
2022-09-25,742.1745974478085
2022-09-26,626.5969796071689
2022-09-27,651.5096882892559
2022-09-28,637.3775647042505
2022-09-29,611.5369943396644
2022-09-30,590.4495089360836
2022-10-01,780.9138407008502
2022-10-02,771.8812318802866
2022-10-03,637.0419959436578
2022-10-04,629.3508824184767
2022-10-05,641.8918388527893
2022-10-06,594.4577300715838
2022-10-07,650.1461374126224
2022-10-08,766.6618326095562
2022-10-09,823.1011996727339
2022-10-10,590.2772679764805
2022-10-11,663.1413456393167
2022-10-12,617.1092840734303
2022-10-13,591.7389494863093
2022-10-14,596.8744435983047
2022-10-15,751.8901283992964
2022-10-16,774.3350550623751
2022-10-17,627.4046703365742
2022-10-18,594.6181346025436
2022-10-19,611.2080259780631
2022-10-20,676.3163035294402
2022-10-21,663.9840168992974
2022-10-22,775.3569609116886
2022-10-23,763.5168841917053
2022-10-24,616.0872486733989
2022-10-25,631.0013770789551
2022-10-26,582.0215899662822
2022-10-27,605.0935998247257
2022-10-28,562.8669027562901
2022-10-29,775.0106476759679
2022-10-30,782.5593612140833
2022-10-31,598.7574181792115
2022-11-01,660.5821439720854
2022-11-02,576.6991002085058
2022-11-03,569.6503527174732
2022-11-04,620.4246827057586
2022-11-05,795.2136062525158
2022-11-06,814.4280169430789
2022-11-07,600.2531873384663
2022-11-08,646.4896692526651
2022-11-09,613.0835191898967
2022-11-10,609.1694833018848
2022-11-11,640.9676294499013
2022-11-12,784.1370467028955
2022-11-13,717.3851246661571
2022-11-14,659.082628892653
2022-11-15,656.2986880504915
2022-11-16,596.2385954059737
2022-11-17,626.9891114795736
2022-11-18,630.0454400901251
2022-11-19,773.1542765015519
2022-11-20,748.9344379366637
2022-11-21,595.4044205390765
2022-11-22,614.8960284726662
2022-11-23,650.9540502053823
2022-11-24,632.189713290626
2022-11-25,604.8728077154014
2022-11-26,789.2517280226266
2022-11-27,680.7540171094657
2022-11-28,650.7827957647228
2022-11-29,564.2379404154084
2022-11-30,605.665654561849
2022-12-01,683.0583149903504
2022-12-02,677.9174965826993
2022-12-03,901.6922735008736
2022-12-04,852.945962865353
2022-12-05,727.4816443818229
2022-12-06,715.7884395887176
2022-12-07,731.6168107969785
2022-12-08,719.7197717372841
2022-12-09,679.034877305011
2022-12-10,897.522177639274
2022-12-11,852.931004586212
2022-12-12,671.1557741464505
2022-12-13,705.1193053024574
2022-12-14,763.0950828756559
2022-12-15,743.688470445223
2022-12-16,707.831783174774
2022-12-17,857.9231451026487
2022-12-18,858.8613537208718
2022-12-19,780.92237378941
2022-12-20,730.1875268747232
2022-12-21,731.7402417487003
2022-12-22,749.8570249791152
2022-12-23,726.221725154147
2022-12-24,861.3963150339222
2022-12-25,863.3866129611856
2022-12-26,717.2385996765047
2022-12-27,718.379499388823
2022-12-28,741.4345818184194
2022-12-29,721.2736011087206
2022-12-30,741.8039558761608
2022-12-31,867.5127851816275
2023-01-01,772.4028673195594
2023-01-02,560.2073200993051
2023-01-03,647.7526999015344
2023-01-04,630.7670529625915
2023-01-05,650.422231006633
2023-01-06,533.7037953902244
2023-01-07,833.3522269046487
2023-01-08,766.6228259417632
2023-01-09,654.1655283137355
2023-01-10,589.8323950230358
2023-01-11,639.5223190138704
2023-01-12,589.6461639919754
2023-01-13,602.6450910915026
2023-01-14,828.8886295535721
2023-01-15,765.8567459398598
2023-01-16,628.2097331833435
2023-01-17,647.8983079338061
2023-01-18,636.7762616775133
2023-01-19,626.527901217834
2023-01-20,633.0736931627052
2023-01-21,844.3368596710584
2023-01-22,770.6153572280944
2023-01-23,628.4864215657425
2023-01-24,654.0826110697135
2023-01-25,655.8382862034164
2023-01-26,658.39294640668
2023-01-27,642.0534729259357
2023-01-28,738.7109479083374
2023-01-29,822.1135702844765
2023-01-30,588.8297915500747
2023-01-31,632.4087463229979
2023-02-01,600.8109358904379
2023-02-02,621.6245900184206
2023-02-03,633.5211417505064
2023-02-04,783.4085149301018
2023-02-05,786.5349501188439
2023-02-06,672.3981945887364
2023-02-07,637.7024145875881
2023-02-08,616.8812155086408
2023-02-09,653.2380586412028
2023-02-10,660.1090872854829
2023-02-11,737.7062671888256
2023-02-12,792.5660327636227
2023-02-13,645.7887419626456
2023-02-14,615.9361836177106
2023-02-15,666.2438221430507
2023-02-16,620.5804791579179
2023-02-17,628.9589693982317
2023-02-18,770.109050090761
2023-02-19,775.8781052719128
2023-02-20,592.6320102628043
2023-02-21,582.4282654170233
2023-02-22,673.574472816793
2023-02-23,600.4400094956857
2023-02-24,596.2166084867379
2023-02-25,711.4662045875074
2023-02-26,757.0085845901255
2023-02-27,586.5942722437771
2023-02-28,675.6569498752849
2023-03-01,656.8005367766646
2023-03-02,605.9710427662455
2023-03-03,694.2981563070981
2023-03-04,806.2875757817084
2023-03-05,767.1991986918936
2023-03-06,552.0714977761368
2023-03-07,695.8914754252578
2023-03-08,585.5855532698193
2023-03-09,578.0202938892122
2023-03-10,658.1688982833998
2023-03-11,850.7938865384805
2023-03-12,819.2390279288095
2023-03-13,644.7376460002564
2023-03-14,645.7725316738359
2023-03-15,653.6418972124782
2023-03-16,650.9168171678637
2023-03-17,636.6942312185337
2023-03-18,781.4940506432004
2023-03-19,776.59975271285
2023-03-20,605.9681379090271
2023-03-21,620.2763522942158
2023-03-22,578.017429199549
2023-03-23,625.9654738467599
2023-03-24,599.3674584612666
2023-03-25,746.0270411845127
2023-03-26,784.6410742607818
2023-03-27,671.113847341707
2023-03-28,657.0128059566301
2023-03-29,582.4578186930572
2023-03-30,599.9935217298339
2023-03-31,658.0150304917822
2023-04-01,750.4268020711781
2023-04-02,773.2719584026084
2023-04-03,646.6220448984475
2023-04-04,601.1796773069934
2023-04-05,633.500805162473
2023-04-06,590.4283041557397
2023-04-07,612.5175687099411
2023-04-08,790.2615850779453
2023-04-09,732.9878440729108
2023-04-10,644.1014272428646
2023-04-11,630.4075801614439
2023-04-12,647.6809417869504
2023-04-13,637.9331962015674
2023-04-14,672.2495141040347
2023-04-15,785.1915653094482
2023-04-16,768.662193021445
2023-04-17,635.3228133713628
2023-04-18,648.0623581766777
2023-04-19,633.3387484405488
2023-04-20,633.2002260920858
2023-04-21,611.0322537469583
2023-04-22,762.3145058798242
2023-04-23,740.2329042775535
2023-04-24,684.9078937523442
2023-04-25,595.2142234201892
2023-04-26,611.8524935732422
2023-04-27,611.1969605652351
2023-04-28,659.7064388658359
2023-04-29,774.1197462339336
2023-04-30,820.510027788098
2023-05-01,612.9825759057617
2023-05-02,641.6666485249835
2023-05-03,608.3459410856684
2023-05-04,697.8703555418545
2023-05-05,597.997458162959
2023-05-06,793.029561065847
2023-05-07,802.8577752121907
2023-05-08,646.3679707329644
2023-05-09,628.5048970682799
2023-05-10,630.2784348678001
2023-05-11,635.5969290443678
2023-05-12,629.9820538613316
2023-05-13,813.4180164392251
2023-05-14,850.9268620083101
2023-05-15,617.9959474355262
2023-05-16,593.7361406235805
2023-05-17,632.2912975856069
2023-05-18,712.4405681909658
2023-05-19,611.0485800474361
2023-05-20,834.4418502750417
2023-05-21,835.7088995592045
2023-05-22,618.8797569108631
2023-05-23,652.666425562853
2023-05-24,684.5583609063424
2023-05-25,624.4421590080533
2023-05-26,629.8181094597988
2023-05-27,768.5846218696021
2023-05-28,755.7018763924669
2023-05-29,616.7757809864645
2023-05-30,599.6454283607686
2023-05-31,637.4956694366048
2023-06-01,713.4834974822604
2023-06-02,743.7058007929338
2023-06-03,840.1248830782943
2023-06-04,896.8376884560284
2023-06-05,762.0266793630541
2023-06-06,677.3182702628344
2023-06-07,748.461565660597
2023-06-08,774.1794673645602
2023-06-09,701.1696960548169
2023-06-10,937.7456272458759
2023-06-11,900.2485549469178
2023-06-12,716.6371580183759
2023-06-13,736.2239703865886
2023-06-14,754.7563791171632
2023-06-15,740.3962625090755
2023-06-16,754.3883095652859
2023-06-17,860.7149510247056
2023-06-18,893.5255125633605
2023-06-19,696.1427819603205
2023-06-20,735.3269640522007
2023-06-21,711.6560456739095
2023-06-22,716.8169056653519
2023-06-23,776.0751282245498
2023-06-24,921.8411656112563
2023-06-25,907.4855346458352
2023-06-26,706.5515371036342
2023-06-27,729.9381955781593
2023-06-28,775.9329090935705
2023-06-29,743.9010145285838
2023-06-30,809.3389223440291
2023-07-01,901.6681003516012
2023-07-02,895.7395676896625
2023-07-03,730.8141292940783
2023-07-04,744.2033793888135
2023-07-05,735.7325861791204
2023-07-06,761.6594705963861
2023-07-07,769.2268088247575
2023-07-08,867.0555845308733
2023-07-09,850.8078087645699
2023-07-10,685.7681652033962
2023-07-11,756.203595229063
2023-07-12,707.9723862616622
2023-07-13,676.5961956834957
2023-07-14,752.9498006331906
2023-07-15,966.1919570454371
2023-07-16,891.3293732014483
2023-07-17,766.775752806386
2023-07-18,744.1854393544554
2023-07-19,738.8733980274859
2023-07-20,769.5219111380449
2023-07-21,733.350909347944
2023-07-22,900.1904441209522
2023-07-23,901.9291379098672
2023-07-24,722.3450191398871
2023-07-25,772.2585322604658
2023-07-26,737.3579980986996
2023-07-27,720.0439650399683
2023-07-28,758.9211441570574
2023-07-29,865.9813384214059
2023-07-30,893.8903416214024
2023-07-31,742.8808660261941
2023-08-01,775.8408319256594
2023-08-02,757.6144409623022
2023-08-03,742.732214238741
2023-08-04,768.1255410022956
2023-08-05,935.408307521998
2023-08-06,910.5459192672263
2023-08-07,744.2317176971634
2023-08-08,704.6755811565489
2023-08-09,712.1867872599842
2023-08-10,735.0929850467969
2023-08-11,726.0738891378502
2023-08-12,888.859645138257
2023-08-13,896.2778109999254
2023-08-14,760.5786249089056
2023-08-15,742.6824079616226
2023-08-16,759.5019496433731
2023-08-17,746.9506617980823
2023-08-18,685.8619613883543
2023-08-19,867.0554255895995
2023-08-20,891.0223897577054
2023-08-21,709.1637031693123
2023-08-22,763.5619363796233
2023-08-23,791.5961284752398
2023-08-24,782.34598808104
2023-08-25,739.4893754274059
2023-08-26,940.7239746860024
2023-08-27,900.5717433217588
2023-08-28,736.108669497346
2023-08-29,727.9286977498507
2023-08-30,737.3662160866267
2023-08-31,734.9045311502254
2023-09-01,651.7718514029185
2023-09-02,801.5861131883414
2023-09-03,796.9698033866397
2023-09-04,660.0960968996194
2023-09-05,682.8168690760109
2023-09-06,675.693633920852
2023-09-07,602.7695998293068
2023-09-08,570.8084338609369
2023-09-09,825.5651942703655
2023-09-10,756.6387650059163
2023-09-11,641.0116929267901
2023-09-12,612.7607932269815
2023-09-13,593.9142999065534
2023-09-14,664.3271239052893
2023-09-15,670.9674258934167
2023-09-16,781.0069880877274
2023-09-17,720.6805603703734
2023-09-18,632.1340247123378
2023-09-19,660.3850073471805
2023-09-20,604.3730691470719
2023-09-21,654.350742828862
2023-09-22,648.5001787854892
2023-09-23,816.4477482739034
2023-09-24,802.765943363487
2023-09-25,620.0959931098074
2023-09-26,685.2947354113804
2023-09-27,644.7512321958284
2023-09-28,648.7975122265312
2023-09-29,621.728138664825
2023-09-30,786.5372389264671
2023-10-01,773.4011540665971
2023-10-02,644.8663827148931
2023-10-03,701.5155479420578
2023-10-04,609.1167882750385
2023-10-05,601.9765096518686
2023-10-06,694.6279904381709
2023-10-07,794.3226993239983
2023-10-08,780.6397565039483
2023-10-09,682.0186083108199
2023-10-10,632.7625305220233
2023-10-11,705.8208171457289
2023-10-12,671.4878309046907
2023-10-13,636.6222415453332
2023-10-14,866.0883592128611
2023-10-15,783.3071941499875
2023-10-16,673.8510320255584
2023-10-17,660.6764773026657
2023-10-18,690.8594675976266
2023-10-19,698.7620938426599
2023-10-20,652.986411438019
2023-10-21,779.5332798808522
2023-10-22,816.0445093046029
2023-10-23,632.023412949058
2023-10-24,712.8660204926114
2023-10-25,656.6699920244865
2023-10-26,641.7238145778329
2023-10-27,658.333399318335
2023-10-28,762.4887304816884
2023-10-29,773.8636270374516
2023-10-30,689.1339944562956
2023-10-31,633.5242778740126
2023-11-01,621.9333057878879
2023-11-02,669.5497468693563
2023-11-03,689.1308179586193
2023-11-04,825.2378216638731
2023-11-05,833.6601819432873
2023-11-06,631.1844277372206
2023-11-07,611.3434894172409
2023-11-08,699.1473480033524
2023-11-09,644.5364723046155
2023-11-10,646.8014060014198
2023-11-11,844.2817497757345
2023-11-12,821.2323548274743
2023-11-13,668.3316167330944
2023-11-14,719.7145829428705
2023-11-15,635.5684947096254
2023-11-16,682.8187744886583
2023-11-17,656.8034934183255
2023-11-18,813.2603970625023
2023-11-19,851.1662105141721
2023-11-20,670.6567594356766
2023-11-21,671.6800981436686
2023-11-22,687.8159649166654
2023-11-23,644.8016919362765
2023-11-24,630.6835128275844
2023-11-25,774.6250560523154
2023-11-26,747.088163216858
2023-11-27,717.8746038215393
2023-11-28,623.2016679768708
2023-11-29,649.7698392661399
2023-11-30,648.2125780022371
2023-12-01,765.8487069583695
2023-12-02,931.2081514254669
2023-12-03,932.6597687252721
2023-12-04,739.4627699426032
2023-12-05,752.0509707112707
2023-12-06,765.6515496647037
2023-12-07,749.8229463897401
2023-12-08,805.613576481038
2023-12-09,922.2319867747773
2023-12-10,929.658600832316
2023-12-11,777.6082343360355
2023-12-12,793.0355410257645
2023-12-13,763.3715010875077
2023-12-14,719.1454249129127
2023-12-15,770.1505509293592
2023-12-16,888.7287345882166
2023-12-17,892.5204699746705
2023-12-18,776.0794200150076
2023-12-19,795.7465206205557
2023-12-20,759.34570480482
2023-12-21,768.0820769058988
2023-12-22,809.9930638921787
2023-12-23,916.2587399629704
2023-12-24,987.1961670289168
2023-12-25,776.2204919976429
2023-12-26,706.5418488792137
2023-12-27,782.0745093122159
2023-12-28,771.0185412507549
2023-12-29,798.3859013519457
2023-12-30,929.9982882927537
2023-12-31,905.7586972603335
2024-01-01,623.2929587163574
2024-01-02,653.8607371116492
2024-01-03,634.7253502291427
2024-01-04,642.9347893864717
2024-01-05,678.1173740384232
2024-01-06,860.6666860615388
2024-01-07,822.5192258508778
2024-01-08,624.9121171203245
2024-01-09,674.236218053176
2024-01-10,696.9066116311329
2024-01-11,642.8237089273737
2024-01-12,657.2062100819593
2024-01-13,811.7768999492143
2024-01-14,787.8988337400629
2024-01-15,681.0037251730375
2024-01-16,658.03639672468
2024-01-17,674.3603435253159
2024-01-18,635.2591338992338
2024-01-19,648.8696792487862
2024-01-20,833.7743980185132
2024-01-21,801.0274917461188
2024-01-22,714.1309308710656
2024-01-23,650.4424587908171
2024-01-24,669.2816151570034
2024-01-25,690.6283273658312
2024-01-26,620.2091594468393
2024-01-27,760.0453961005986
2024-01-28,767.2095000481106
2024-01-29,700.9662416132206
2024-01-30,646.6425031588235
2024-01-31,740.0537551308362
2024-02-01,646.4898776262587
2024-02-02,669.063373707083
2024-02-03,859.8996622133999
2024-02-04,873.9286793063291
2024-02-05,725.7005289858389
2024-02-06,700.2159376297329
2024-02-07,694.7963555114742
2024-02-08,681.9598172383576
2024-02-09,687.6443700725129
2024-02-10,797.8674953228493
2024-02-11,789.9666293352278
2024-02-12,664.5208911407602
2024-02-13,659.6261152125325
2024-02-14,651.2443414336537
2024-02-15,685.8423353623652
2024-02-16,693.7193972209708
2024-02-17,817.8219765778026
2024-02-18,859.6052014458966
2024-02-19,631.1381546154253
2024-02-20,659.6885732862306
2024-02-21,644.1032164717296
2024-02-22,609.7213166028137
2024-02-23,663.3465235649162
2024-02-24,812.2840479138904
2024-02-25,861.4494944878445
2024-02-26,685.0798817524155
2024-02-27,635.5394555110877
2024-02-28,721.9973662561811
2024-02-29,703.1151291571077
2024-03-01,684.0565784205974
2024-03-02,809.9086533762356
2024-03-03,788.0295282652179
2024-03-04,655.7560311099822
2024-03-05,699.6942220084311
2024-03-06,723.6788816205355
2024-03-07,713.5481273158546
2024-03-08,652.6948678392923
2024-03-09,783.881356519402
2024-03-10,821.8059959506
2024-03-11,614.6357566015702
2024-03-12,677.4934980191907
2024-03-13,663.479918029879
2024-03-14,654.0364295879834
2024-03-15,620.2859616512184
2024-03-16,833.6445858915055
2024-03-17,802.3650865297484
2024-03-18,633.3581356734887
2024-03-19,582.3973033715396
2024-03-20,667.8492516436615
2024-03-21,721.9517757204648
2024-03-22,718.7315332820002
2024-03-23,805.2903981731675
2024-03-24,801.046453085094
2024-03-25,683.2855716033898
2024-03-26,639.3803097706821
2024-03-27,678.4951589661065
2024-03-28,692.5333393482548
2024-03-29,706.4684567384351
2024-03-30,816.7653667526989
2024-03-31,813.7693055669802
2024-04-01,643.6495694947839
2024-04-02,645.2921655014767
2024-04-03,663.4137383908184
2024-04-04,681.3385993775413
2024-04-05,697.834701985245
2024-04-06,796.4413237030288
2024-04-07,865.4268783174165
2024-04-08,662.6220422425455
2024-04-09,670.2242604685612
2024-04-10,648.5584579497712
2024-04-11,598.3571295412094
2024-04-12,697.7152282654207
2024-04-13,843.4087123125539
2024-04-14,812.9730977114262
2024-04-15,673.5321749669104
2024-04-16,687.1101590064789
2024-04-17,624.8651357939514
2024-04-18,655.9794602053505
2024-04-19,695.7885099395859
2024-04-20,784.4414158810451
2024-04-21,830.9863655663132
2024-04-22,631.5917024878039
2024-04-23,686.3915851247034
2024-04-24,671.4389702079649
2024-04-25,624.1637892249157
2024-04-26,707.6694533609879
2024-04-27,800.799054448523
2024-04-28,798.6387576672246
2024-04-29,679.0729357197761
2024-04-30,707.6245093109009
2024-05-01,642.8002632838792
2024-05-02,675.2348423738619
2024-05-03,686.3584709135316
2024-05-04,844.3966731467004
2024-05-05,829.0062806123146
2024-05-06,662.8117278066898
2024-05-07,649.1043853849196
2024-05-08,676.6259375209642
2024-05-09,641.9869796951963
2024-05-10,586.620164575118
2024-05-11,837.467002229878
2024-05-12,851.5977823629254
2024-05-13,603.7012930892761
2024-05-14,644.4068740394248
2024-05-15,693.3829520360705
2024-05-16,736.6427173224571
2024-05-17,675.6511934865601
2024-05-18,803.2968230446155
2024-05-19,819.759547073536
2024-05-20,716.6022619063185
2024-05-21,656.0865729833286
2024-05-22,651.5992671827487
2024-05-23,661.202250741987
2024-05-24,647.1942271848782
2024-05-25,829.5837239376751
2024-05-26,874.7534972371099
2024-05-27,685.8150507016956
2024-05-28,668.6615964696177
2024-05-29,667.5873924911317
2024-05-30,629.55553532289
2024-05-31,703.0540819233962
2024-06-01,924.3352017237889
2024-06-02,921.3654492516459
2024-06-03,872.6826027199022
2024-06-04,785.9614919607187
2024-06-05,754.5547022320843
2024-06-06,764.4272348739651
2024-06-07,811.7808630612258
2024-06-08,930.8351331266477
2024-06-09,884.3982104861853
2024-06-10,805.2329468981542
2024-06-11,757.72128531992
2024-06-12,834.0740701978079
2024-06-13,810.3861079079127
2024-06-14,764.6745380919023
2024-06-15,966.6342148389099
2024-06-16,930.3489183278704
2024-06-17,804.0059922909064
2024-06-18,793.0742955812658
2024-06-19,753.251140437897
2024-06-20,759.444874143291
2024-06-21,809.7597226654415
2024-06-22,918.927167200002
2024-06-23,916.9705022911301
2024-06-24,750.535807833101
2024-06-25,792.006986206577
2024-06-26,841.2842908412592
2024-06-27,747.4920848615285
2024-06-28,780.354185014531
2024-06-29,972.1037470020028
2024-06-30,927.4574176273602
2024-07-01,793.5273422774153
2024-07-02,748.1939115707086
2024-07-03,793.0244593565361
2024-07-04,774.6704475153618
2024-07-05,809.9662043610859
2024-07-06,966.1254150628242
2024-07-07,1008.3002718016318
2024-07-08,798.1118867626723
2024-07-09,790.6063100889218
2024-07-10,786.7734786639684
2024-07-11,770.4564898575194
2024-07-12,791.3155229708825
2024-07-13,922.4084943880525
2024-07-14,936.4338950055036
2024-07-15,821.0175208108456
2024-07-16,751.4028468094092
2024-07-17,815.9050096268616
2024-07-18,821.3316338383777
2024-07-19,778.3856550336411
2024-07-20,868.3815928983073
2024-07-21,913.9121092809239
2024-07-22,821.1661343157818
2024-07-23,781.6797850751738
2024-07-24,752.4962890004846
2024-07-25,767.4416373576771
2024-07-26,807.9130148148517
2024-07-27,949.2059500909482
2024-07-28,925.7455090950077
2024-07-29,772.0182687408496
2024-07-30,771.3797856491674
2024-07-31,755.5697536107185
2024-08-01,831.8128588549486
2024-08-02,773.7915031197167
2024-08-03,970.0854018460135
2024-08-04,979.3196568041138
2024-08-05,813.7390312160708
2024-08-06,770.9506239152822
2024-08-07,796.1206650321136
2024-08-08,783.3924231554795
2024-08-09,757.1167645504948
2024-08-10,944.0681278492384
2024-08-11,899.0756846879879
2024-08-12,820.1867891018206
2024-08-13,770.7274175542136
2024-08-14,790.8102551745422
2024-08-15,793.3836306699329
2024-08-16,777.2273743376181
2024-08-17,952.7048666181904
2024-08-18,920.9664719004479
2024-08-19,811.4620295480328
2024-08-20,745.0532492421047
2024-08-21,789.3335560610911
2024-08-22,843.8195676716391
2024-08-23,755.7512869869149
2024-08-24,915.5384066345283
2024-08-25,951.397520265233
2024-08-26,791.477267258845
2024-08-27,796.7182458040556
2024-08-28,800.9844857554705
2024-08-29,805.4600449330853
2024-08-30,819.8189251601107
2024-08-31,948.9320186344709
2024-09-01,829.5092583132509
2024-09-02,707.0337280130809
2024-09-03,743.962504049047
2024-09-04,683.096562635905
2024-09-05,657.9492249124547
2024-09-06,720.5070531563748
2024-09-07,833.7927271843494
2024-09-08,772.3336047477278
2024-09-09,713.0458704678533
2024-09-10,671.6729035999145
2024-09-11,685.1262797345992
2024-09-12,697.911217145986
2024-09-13,693.7763266474793
2024-09-14,859.4544197934703
2024-09-15,825.2158031873953
2024-09-16,703.7830972749648
2024-09-17,680.7130520273565
2024-09-18,710.7732958066907
2024-09-19,707.1795349256489
2024-09-20,660.7648783691112
2024-09-21,871.5170319408917
2024-09-22,822.968194127411
2024-09-23,713.3983604544584
2024-09-24,700.284774933256
2024-09-25,744.5211948602612
2024-09-26,682.7812341104435
2024-09-27,679.1152387232448
2024-09-28,839.1216834553505
2024-09-29,830.7184071721459
2024-09-30,713.9215867406274
2024-10-01,641.5435404544598
2024-10-02,658.5319151583585
2024-10-03,658.217829110565
2024-10-04,718.8706735423398
2024-10-05,891.7893759857819
2024-10-06,837.4470272773917
2024-10-07,685.6253811630073
2024-10-08,692.9011267772947
2024-10-09,725.7654399873365
2024-10-10,663.1980259085653
2024-10-11,698.2792184415179
2024-10-12,870.4936068781387
2024-10-13,856.3800321080529
2024-10-14,697.1441845330116
2024-10-15,721.5976478372552
2024-10-16,610.5788252954555
2024-10-17,712.1215826965515
2024-10-18,672.2725816419933
2024-10-19,787.0853942553139
2024-10-20,857.4499881719487
2024-10-21,733.4331955662798
2024-10-22,688.2095127977519
2024-10-23,721.0287336778625
2024-10-24,740.9203740266254
2024-10-25,732.1089889196792
2024-10-26,891.9700202184912
2024-10-27,865.1444380946978
2024-10-28,695.2531515547805
2024-10-29,645.0406970560093
2024-10-30,685.8273257942177
2024-10-31,668.0213316038221
2024-11-01,758.5565400134338
2024-11-02,838.261213140721
2024-11-03,847.3434607424174
2024-11-04,710.3014068452884
2024-11-05,695.1744479804397
2024-11-06,744.8274348273804
2024-11-07,675.405951787616
2024-11-08,700.0331853219585
2024-11-09,822.0303731190913
2024-11-10,804.8133443786033
2024-11-11,676.1704760132577
2024-11-12,693.5219738541555
2024-11-13,681.8635400552818
2024-11-14,674.0795064197755
2024-11-15,652.7721409310279
2024-11-16,842.5780266875138
2024-11-17,800.0391116706362
2024-11-18,718.091930827446
2024-11-19,697.8729735299847
2024-11-20,651.7827649831934
2024-11-21,686.3425666808371
2024-11-22,673.1636758498072
2024-11-23,855.4131323552917
2024-11-24,886.1609394486024
2024-11-25,639.8017810037273
2024-11-26,699.6172664927138
2024-11-27,691.4720292764837
2024-11-28,716.5257444621886
2024-11-29,702.890970040997
2024-11-30,824.0455202668935
2024-12-01,937.1425111742512
2024-12-02,772.9428825653367
2024-12-03,829.213401452591
2024-12-04,797.6820657799831
2024-12-05,854.1879659176066
2024-12-06,795.4419499557695
2024-12-07,926.1191003880858
2024-12-08,902.0694006422067
2024-12-09,743.4961711581049
2024-12-10,750.1758121808101
2024-12-11,805.823219026511
2024-12-12,813.1806992182562
2024-12-13,750.5927564855858
2024-12-14,974.9891559940249
2024-12-15,933.75570404643
2024-12-16,802.7608549816914
2024-12-17,846.8332124949793
2024-12-18,825.4813021484741
2024-12-19,790.6297322605249
2024-12-20,772.059413960433
2024-12-21,884.350247708204
2024-12-22,927.4396391960023
2024-12-23,792.7898606336357
2024-12-24,769.6179110091227
2024-12-25,795.4051168360809
2024-12-26,801.7579113628046
2024-12-27,792.816204444991
2024-12-28,930.1713354997212
2024-12-29,954.8405821086184
2024-12-30,813.1486904618905
2024-12-31,767.2880276767146
